Year,Geography,Selection Filter,Selection Value,Max. % Total Population,Max. Sub-Population,Max. Total Population
2019,Whatcom,Age,65+,18.20796941,40850.02,
2019,Walla Walla,Age,65+,18.97734286,11804.71,
2019,Wahkiakum,Age,65+,32.49990295,1423.2,
2019,Thurston,Age,65+,17.92952367,51872.19,
2019,Stevens,Age,65+,21.8738442,10071.77,
2019,Spokane,Age,65+,16.7155428,88659.58,
2019,Snohomish,Age,65+,13.94107366,113873.45,
2019,Skamania,Age,65+,18.84999453,2170.46,
2019,Skagit,Age,65+,21.98701689,28230.47,
2019,San Juan,Age,65+,33.45528467,5875.3,
2019,Pierce,Age,65+,14.0859703,127657.14,
2019,Pend Oreille,Age,65+,26.66654668,3555.96,
2019,Pacific,Age,65+,32.41466668,7459.49,
2019,Okanogan,Age,65+,22.95519039,9606.07,
2019,Mason,Age,65+,23.68254015,15409.22,
2019,Lincoln,Age,65+,27.33086948,2952.89,
2019,Lewis,Age,65+,21.9955124,17864.61,
2019,Klickitat,Age,65+,23.30091675,5224.93,
2019,Kittitas,Age,65+,17.29400863,7799.61,
2019,Kitsap,Age,65+,18.76522962,51262.19,
2019,King,Age,65+,13.15408285,293938.69,
2019,Jefferson,Age,65+,37.37905728,12189.49,
2019,Island,Age,65+,25.91712846,22290.13,
2019,Grays Harbor,Age,65+,22.11766444,16590.48,
2019,Grant,Age,65+,13.88750088,13596.13,
2019,Garfield,Age,65+,30.61243366,695.04,
2019,Franklin,Age,65+,9.301226925,8806.61,
2019,Ferry,Age,65+,26.66128531,1912.39,
2019,Douglas,Age,65+,17.4393268,7350.46,
2019,Cowlitz,Age,65+,19.97528804,21819.92,
2019,Columbia,Age,65+,28.32300685,1118.13,
2019,Clark,Age,65+,15.86008431,78100.76,
2019,Clallam,Age,65+,31.6092297,24149.54,
2019,Chelan,Age,65+,19.79933941,15456.78,
2019,Benton,Age,65+,15.29169467,31040.27,
2019,Asotin,Age,65+,23.87450541,5304.44,
2019,Adams,Age,65+,12.20834453,2472.18,
2019,Washington State,Age,45-64,25.22994801,1915948.05,
2019,Yakima,Age,45-64,22.45165067,57242.87,
2019,Whitman,Age,45-64,15.84465326,7576.3,
2019,Whatcom,Age,45-64,24.02500495,53900.68,
2019,Walla Walla,Age,45-64,23.94113712,14892.4,
2019,Wahkiakum,Age,45-64,27.80440685,1217.58,
2019,Thurston,Age,45-64,25.45438294,73642.48,
2019,Stevens,Age,45-64,29.3505609,13514.41,
2019,Spokane,Age,45-64,25.19229187,133620.43,
2019,Snohomish,Age,45-64,27.13107224,221611.97,
2019,Skamania,Age,45-64,32.9897919,3798.57,
2019,Skagit,Age,45-64,25.25224873,32422.9,
2019,San Juan,Age,45-64,29.95003317,5259.72,
2019,Pierce,Age,45-64,25.22779872,228632.36,
2019,Pend Oreille,Age,45-64,30.13676133,4018.71,
2019,Pacific,Age,45-64,28.46819365,6551.3,
2019,Okanogan,Age,45-64,26.94328513,11274.97,
2019,Mason,Age,45-64,27.21980877,17710.77,
2019,Lincoln,Age,45-64,27.08031947,2925.82,
2019,Lewis,Age,45-64,26.22613038,21300.69,
2019,Klickitat,Age,45-64,29.4953868,6613.96,
2019,Kittitas,Age,45-64,21.83894615,9849.38,
2019,Kitsap,Age,45-64,26.29024477,71818.76,
2019,King,Age,45-64,24.7350044,552723.81,
2019,Jefferson,Age,45-64,28.87642255,9416.74,
2019,Island,Age,45-64,25.06071712,21553.57,
2019,Grays Harbor,Age,45-64,27.47666347,20610.27,
2019,Grant,Age,45-64,22.54125353,22068.32,
2019,Garfield,Age,45-64,25.9283402,588.69,
2019,Franklin,Age,45-64,20.18615107,19112.7,
2019,Ferry,Age,45-64,28.97540886,2078.38,
2019,Douglas,Age,45-64,24.56658274,10354.51,
2019,Cowlitz,Age,45-64,26.45360347,28896.48,
2019,Columbia,Age,45-64,27.7208963,1094.36,
2019,Clark,Age,45-64,26.27925616,129408.51,
2019,Clallam,Age,45-64,25.70379323,19637.77,
2019,Chelan,Age,45-64,25.64343645,20019.1,
2019,Benton,Age,45-64,24.12538943,48971.59,
2019,Asotin,Age,45-64,27.77944559,6172.04,
2019,Adams,Age,45-64,18.98372932,3844.19,
2019,Washington State,Age,25-44,27.94039568,2121777.92,
2019,Yakima,Age,25-44,24.62221324,62776.95,
2019,Whitman,Age,25-44,21.3600306,10213.54,
2019,Whatcom,Age,25-44,24.45707517,54870.04,
2019,Walla Walla,Age,25-44,23.13151373,14388.78,
2019,Wahkiakum,Age,25-44,16.27849622,712.85,
2019,Thurston,Age,25-44,26.66560991,77146.7,
2019,Stevens,Age,25-44,19.83059546,9130.96,
2019,Spokane,Age,25-44,24.86051524,131860.68,
2019,Snohomish,Age,25-44,28.62042521,233777.3,
2019,Skamania,Age,25-44,22.71420606,2615.4,
2019,Skagit,Age,25-44,23.63419322,30345.38,
2019,San Juan,Age,25-44,17.74218254,3115.82,
2019,Pierce,Age,25-44,28.40565974,257432.41,
2019,Pend Oreille,Age,25-44,18.05456505,2407.56,
2019,Pacific,Age,25-44,17.43498155,4012.26,
2019,Okanogan,Age,25-44,21.0900171,8825.55,
2019,Mason,Age,25-44,22.50371701,14642.21,
2019,Lincoln,Age,25-44,17.76507905,1919.38,
2019,Lewis,Age,25-44,22.66440481,18407.88,
2019,Klickitat,Age,25-44,21.13303285,4738.81,
2019,Kittitas,Age,25-44,20.32156491,9165.04,
2019,Kitsap,Age,25-44,25.33635219,69212.95,
2019,King,Age,25-44,33.41566464,746700.23,
2019,Jefferson,Age,25-44,16.6148735,5418.19,
2019,Island,Age,25-44,22.6734019,19500.35,
2019,Grays Harbor,Age,25-44,22.7455533,17061.46,
2019,Grant,Age,25-44,24.96311615,24439.37,
2019,Garfield,Age,25-44,18.11270893,411.24,
2019,Franklin,Age,25-44,28.21065492,26710.48,
2019,Ferry,Age,25-44,17.81996428,1278.21,
2019,Douglas,Age,25-44,23.96174882,10099.58,
2019,Cowlitz,Age,25-44,23.33923226,25494.51,
2019,Columbia,Age,25-44,20.02011257,790.35,
2019,Clark,Age,25-44,25.90172688,127549.42,
2019,Clallam,Age,25-44,19.71114504,15059.37,
2019,Chelan,Age,25-44,23.42442372,18286.78,
2019,Benton,Age,25-44,25.54844068,51860.21,
2019,Asotin,Age,25-44,21.05751145,4678.56,
2019,Adams,Age,25-44,23.31436371,4721.14,
2019,Washington State,Age,15-24,12.55142093,953147.84,
2019,Yakima,Age,15-24,14.07716556,35891.23,
2019,Whitman,Age,15-24,38.23981573,18284.8,
2019,Whatcom,Age,15-24,16.98918603,38115.65,
2019,Walla Walla,Age,15-24,16.68298121,10377.52,
2019,Wahkiakum,Age,15-24,9.907537867,433.86,
2019,Thurston,Age,15-24,11.95061698,34574.52,
2019,Stevens,Age,15-24,11.15389552,5135.79,
2019,Spokane,Age,15-24,14.81630425,78585.98,
2019,Snohomish,Age,15-24,11.23459422,91766.39,
2019,Skamania,Age,15-24,9.219601924,1061.58,
2019,Skagit,Age,15-24,11.18717867,14363.9,
2019,San Juan,Age,15-24,7.944982391,1395.27,
2019,Pierce,Age,15-24,12.58858907,114086.8,
2019,Pend Oreille,Age,15-24,9.405612786,1254.23,
2019,Pacific,Age,15-24,8.435211861,1941.17,
2019,Okanogan,Age,15-24,10.25486862,4291.36,
2019,Mason,Age,15-24,10.67524937,6945.93,
2019,Lincoln,Age,15-24,10.73903462,1160.27,
2019,Lewis,Age,15-24,11.02585911,8955.13,
2019,Klickitat,Age,15-24,9.820899396,2202.21,
2019,Kittitas,Age,15-24,25.88237668,11672.97,
2019,Kitsap,Age,15-24,12.58811246,34387.76,
2019,King,Age,15-24,11.59738056,259152.91,
2019,Jefferson,Age,15-24,7.25766686,2366.76,
2019,Island,Age,15-24,11.01636641,9474.67,
2019,Grays Harbor,Age,15-24,10.75848596,8069.95,
2019,Grant,Age,15-24,14.11905916,13822.83,
2019,Garfield,Age,15-24,8.703120527,197.6,
2019,Franklin,Age,15-24,15.16742739,14360.86,
2019,Ferry,Age,15-24,11.26558119,808.07,
2019,Douglas,Age,15-24,12.95048775,5458.47,
2019,Cowlitz,Age,15-24,11.49089524,12552.03,
2019,Columbia,Age,15-24,9.405539316,371.31,
2019,Clark,Age,15-24,12.44089866,61263.46,
2019,Clallam,Age,15-24,9.412661838,7191.3,
2019,Chelan,Age,15-24,12.0186916,9382.65,
2019,Benton,Age,15-24,12.92454713,26235.25,
2019,Asotin,Age,15-24,10.49990526,2332.87,
2019,Adams,Age,15-24,15.91359373,3222.49,
2019,Washington State,Age,1-14,17.24382429,1309486.31,
2019,Yakima,Age,1-14,23.04087106,58745.15,
2019,Whitman,Age,1-14,12.25348015,5859.14,
2019,Whatcom,Age,1-14,15.2967639,34318.66,
2019,Walla Walla,Age,1-14,16.29603003,10136.82,
2019,Wahkiakum,Age,1-14,12.88190012,564.11,
2019,Thurston,Age,1-14,16.84915907,48746.57,
2019,Stevens,Age,1-14,16.81051567,7740.37,
2019,Spokane,Age,1-14,17.2314194,91395.8,
2019,Snohomish,Age,1-14,17.80693734,145450.59,
2019,Skamania,Age,1-14,15.54039384,1789.38,
2019,Skagit,Age,1-14,16.89809246,21696.49,
2019,San Juan,Age,1-14,10.42760788,1831.26,
2019,Pierce,Age,1-14,18.39367481,166696.64,
2019,Pend Oreille,Age,1-14,14.83122121,1977.73,
2019,Pacific,Age,1-14,12.49996741,2876.58,
2019,Okanogan,Age,1-14,17.52221483,7332.53,
2019,Mason,Age,1-14,14.92747182,9712.67,
2019,Lincoln,Age,1-14,16.1442324,1744.26,
2019,Lewis,Age,1-14,16.93246953,13752.44,
2019,Klickitat,Age,1-14,15.37818675,3448.36,
2019,Kittitas,Age,1-14,13.58142016,6125.23,
2019,Kitsap,Age,1-14,15.91781371,43483.72,
2019,King,Age,1-14,15.910259,355527.69,
2019,Jefferson,Age,1-14,9.276711045,3025.18,
2019,Island,Age,1-14,14.13708907,12158.66,
2019,Grays Harbor,Age,1-14,15.91843177,11940.43,
2019,Grant,Age,1-14,22.8619214,22382.26,
2019,Garfield,Age,1-14,15.90477659,361.11,
2019,Franklin,Age,1-14,25.45783665,24104.05,
2019,Ferry,Age,1-14,14.30186633,1025.86,
2019,Douglas,Age,1-14,19.89686055,8386.28,
2019,Cowlitz,Age,1-14,17.69347378,19327.39,
2019,Columbia,Age,1-14,13.7231558,541.76,
2019,Clark,Age,1-14,18.38473132,90533.03,
2019,Clallam,Age,1-14,12.66545096,9676.44,
2019,Chelan,Age,1-14,17.60217966,13741.52,
2019,Benton,Age,1-14,20.79553364,42212.39,
2019,Asotin,Age,1-14,15.83211098,3517.58,
2019,Adams,Age,1-14,27.65551666,5600.22,
2019,Washington State,Age,<1,1.201646911,91252.39,
2019,Yakima,Age,<1,1.510613619,3851.47,
2019,Whitman,Age,<1,0.959508852,458.8,
2019,Whatcom,Age,<1,1.024005001,2297.38,
2019,Walla Walla,Age,<1,0.971011135,604.01,
2019,Wahkiakum,Age,<1,0.627984353,27.5,
2019,Thurston,Age,<1,1.1507109,3329.14,
2019,Stevens,Age,<1,0.980609975,451.52,
2019,Spokane,Age,<1,1.183926442,6279.57,
2019,Snohomish,Age,<1,1.265896101,10340.09,
2019,Skamania,Age,<1,0.686011752,78.99,
2019,Skagit,Age,<1,1.041270026,1336.95,
2019,San Juan,Age,<1,0.479909348,84.28,
2019,Pierce,Age,<1,1.298307348,11766.19,
2019,Pend Oreille,Age,<1,0.905292949,120.72,
2019,Pacific,Age,<1,0.746891934,171.88,
2019,Okanogan,Age,<1,1.234423932,516.57,
2019,Mason,Age,<1,0.991212887,644.94,
2019,Lincoln,Age,<1,0.940464985,101.61,
2019,Lewis,Age,<1,1.155623771,938.59,
2019,Klickitat,Age,<1,0.871577451,195.44,
2019,Kittitas,Age,<1,1.081661292,487.83,
2019,Kitsap,Age,<1,1.102247243,3011.08,
2019,King,Age,<1,1.187608555,26538.08,
2019,Jefferson,Age,<1,0.59526876,194.12,
2019,Island,Age,<1,1.195297039,1028.02,
2019,Grays Harbor,Age,<1,0.98320106,737.5,
2019,Grant,Age,<1,1.627148885,1593.01,
2019,Garfield,Age,<1,0.738620097,16.77,
2019,Franklin,Age,<1,1.676703044,1587.54,
2019,Ferry,Age,<1,0.976033437,70.01,
2019,Douglas,Age,<1,1.184993343,499.46,
2019,Cowlitz,Age,<1,1.047498059,1144.23,
2019,Columbia,Age,<1,0.80728916,31.87,
2019,Clark,Age,<1,1.13330064,5580.78,
2019,Clallam,Age,<1,0.897706134,685.85,
2019,Chelan,Age,<1,1.511929153,1180.32,
2019,Benton,Age,<1,1.314394458,2668.06,
2019,Asotin,Age,<1,0.9564763,212.51,
2019,Adams,Age,<1,1.92450143,389.71,
2019,Washington State,Race/Ethnicity,White Only-NH,65,4934836.93,
2019,Yakima,Race/Ethnicity,White Only-NH,41.08476277,104749.97,
2019,Whitman,Race/Ethnicity,White Only-NH,75.13355849,35925.96,
2019,Whatcom,Race/Ethnicity,White Only-NH,75.98520667,170474.65,
2019,Walla Walla,Race/Ethnicity,White Only-NH,68.74407094,42761.72,
2019,Wahkiakum,Race/Ethnicity,White Only-NH,87.3297877,3824.25,
2019,Thurston,Race/Ethnicity,White Only-NH,71.68545166,207394.32,
2019,Stevens,Race/Ethnicity,White Only-NH,84.12090309,38733.31,
2019,Spokane,Race/Ethnicity,White Only-NH,80.95848953,429405.48,
2019,Snohomish,Race/Ethnicity,White Only-NH,65.2197792,532728.07,
2019,Skamania,Race/Ethnicity,White Only-NH,85.50664473,9845.56,
2019,Skagit,Race/Ethnicity,White Only-NH,71.93007201,92355.4,
2019,San Juan,Race/Ethnicity,White Only-NH,85.17998024,14959.01,
2019,Pierce,Race/Ethnicity,White Only-NH,63.01304463,571069.29,
2019,Pend Oreille,Race/Ethnicity,White Only-NH,87.83178889,11712.29,
2019,Pacific,Race/Ethnicity,White Only-NH,80.16590839,18448.34,
2019,Okanogan,Race/Ethnicity,White Only-NH,63.61779385,26622.17,
2019,Mason,Race/Ethnicity,White Only-NH,76.44376288,49738.7,
2019,Lincoln,Race/Ethnicity,White Only-NH,88.71414252,9584.88,
2019,Lewis,Race/Ethnicity,White Only-NH,80.44570419,65337.47,
2019,Klickitat,Race/Ethnicity,White Only-NH,78.59939323,17624.9,
2019,Kittitas,Race/Ethnicity,White Only-NH,79.64459922,35919.77,
2019,Kitsap,Race/Ethnicity,White Only-NH,73.27785491,200177.85,
2019,King,Race/Ethnicity,White Only-NH,55.66999593,1243991.38,
2019,Jefferson,Race/Ethnicity,White Only-NH,86.55156257,28224.88,
2019,Island,Race/Ethnicity,White Only-NH,76.79788711,66050.33,
2019,Grays Harbor,Race/Ethnicity,White Only-NH,76.14707568,57117.99,
2019,Grant,Race/Ethnicity,White Only-NH,51.43641718,50357.24,
2019,Garfield,Race/Ethnicity,White Only-NH,90.29883944,2050.19,
2019,Franklin,Race/Ethnicity,White Only-NH,39.03132203,36955.73,
2019,Ferry,Race/Ethnicity,White Only-NH,70.84209895,5081.44,
2019,Douglas,Race/Ethnicity,White Only-NH,60.18120106,25365.63,
2019,Cowlitz,Race/Ethnicity,White Only-NH,80.22985764,87638.74,
2019,Columbia,Race/Ethnicity,White Only-NH,85.71982228,3384.03,
2019,Clark,Race/Ethnicity,White Only-NH,74.06020523,364699.09,
2019,Clallam,Race/Ethnicity,White Only-NH,79.93313637,61069.14,
2019,Chelan,Race/Ethnicity,White Only-NH,66.40120717,51837.53,
2019,Benton,Race/Ethnicity,White Only-NH,66.62790078,135246.49,
2019,Asotin,Race/Ethnicity,White Only-NH,88.05000988,19562.96,
2019,Adams,Race/Ethnicity,White Only-NH,33.63361436,6810.78,
2019,Washington State,Race/Ethnicity,Pacific Islander Only-NH,0.8,60562.42,
2019,Yakima,Race/Ethnicity,Pacific Islander Only-NH,0.083895306,213.9,254961
2019,Whitman,Race/Ethnicity,Pacific Islander Only-NH,0.290278615,138.8,47816
2019,Whatcom,Race/Ethnicity,Pacific Islander Only-NH,0.296925703,666.16,224352
2019,Walla Walla,Race/Ethnicity,Pacific Islander Only-NH,0.226945981,141.17,62204
2019,Wahkiakum,Race/Ethnicity,Pacific Islander Only-NH,0.054805907,2.4,4379
2019,Thurston,Race/Ethnicity,Pacific Islander Only-NH,1.065259778,3081.92,289312
2019,Stevens,Race/Ethnicity,Pacific Islander Only-NH,0.174026128,80.13,46045
2019,Spokane,Race/Ethnicity,Pacific Islander Only-NH,0.742960943,3940.68,530402
2019,Snohomish,Race/Ethnicity,Pacific Islander Only-NH,0.583069852,4762.63,816820
2019,Skamania,Race/Ethnicity,Pacific Islander Only-NH,0.13261678,15.27,11514
2019,Skagit,Race/Ethnicity,Pacific Islander Only-NH,0.277975755,356.91,128396
2019,San Juan,Race/Ethnicity,Pacific Islander Only-NH,0.124703544,21.9,17562
2019,Pierce,Race/Ethnicity,Pacific Islander Only-NH,1.915278063,17357.62,906272
2019,Pend Oreille,Race/Ethnicity,Pacific Islander Only-NH,0.073191345,9.76,13335
2019,Pacific,Race/Ethnicity,Pacific Islander Only-NH,0.164300582,37.81,23013
2019,Okanogan,Race/Ethnicity,Pacific Islander Only-NH,0.088465017,37.02,41847
2019,Mason,Race/Ethnicity,Pacific Islander Only-NH,0.337597021,219.66,65066
2019,Lincoln,Race/Ethnicity,Pacific Islander Only-NH,0.120878582,13.06,10804
2019,Lewis,Race/Ethnicity,Pacific Islander Only-NH,0.18612562,151.17,81219
2019,Klickitat,Race/Ethnicity,Pacific Islander Only-NH,0.140699287,31.55,22424
2019,Kittitas,Race/Ethnicity,Pacific Islander Only-NH,0.208735818,94.14,45100
2019,Kitsap,Race/Ethnicity,Pacific Islander Only-NH,1.019136129,2784.04,273176
2019,King,Race/Ethnicity,Pacific Islander Only-NH,0.858861974,19191.97,2234581
2019,Jefferson,Race/Ethnicity,Pacific Islander Only-NH,0.163352395,53.27,32610
2019,Island,Race/Ethnicity,Pacific Islander Only-NH,0.489934353,421.37,86005
2019,Grays Harbor,Race/Ethnicity,Pacific Islander Only-NH,0.171936869,128.97,75010
2019,Grant,Race/Ethnicity,Pacific Islander Only-NH,0.094349529,92.37,97902
2019,Garfield,Race/Ethnicity,Pacific Islander Only-NH,0,0,2270
2019,Franklin,Race/Ethnicity,Pacific Islander Only-NH,0.200280433,189.63,94682
2019,Ferry,Race/Ethnicity,Pacific Islander Only-NH,0.147917651,10.61,7173
2019,Douglas,Race/Ethnicity,Pacific Islander Only-NH,0.135116668,56.95,42149
2019,Cowlitz,Race/Ethnicity,Pacific Islander Only-NH,0.536780618,586.35,109235
2019,Columbia,Race/Ethnicity,Pacific Islander Only-NH,0.033689821,1.33,3948
2019,Clark,Race/Ethnicity,Pacific Islander Only-NH,0.995652288,4902.95,492436
2019,Clallam,Race/Ethnicity,Pacific Islander Only-NH,0.159973236,122.22,76400
2019,Chelan,Race/Ethnicity,Pacific Islander Only-NH,0.134499594,105,78067
2019,Benton,Race/Ethnicity,Pacific Islander Only-NH,0.249015002,505.47,202988
2019,Asotin,Race/Ethnicity,Pacific Islander Only-NH,0.14555759,32.34,22218
2019,Adams,Race/Ethnicity,Pacific Islander Only-NH,0.019209952,3.89,20250
2019,Washington State,Race/Ethnicity,Multi-Race-NH,6.2,474106.25,
2019,Yakima,Race/Ethnicity,Multi-Race-NH,2.901204786,7396.93,
2019,Whitman,Race/Ethnicity,Multi-Race-NH,5.683897881,2717.82,
2019,Whatcom,Race/Ethnicity,Multi-Race-NH,5.795417763,13002.16,
2019,Walla Walla,Race/Ethnicity,Multi-Race-NH,4.530527908,2818.18,
2019,Wahkiakum,Race/Ethnicity,Multi-Race-NH,5.725618793,250.73,
2019,Thurston,Race/Ethnicity,Multi-Race-NH,7.439007196,21521.91,
2019,Stevens,Race/Ethnicity,Multi-Race-NH,5.387556165,2480.69,
2019,Spokane,Race/Ethnicity,Multi-Race-NH,6.173816752,32746.05,
2019,Snohomish,Race/Ethnicity,Multi-Race-NH,6.495524472,53056.73,
2019,Skamania,Race/Ethnicity,Multi-Race-NH,5.60768361,645.69,
2019,Skagit,Race/Ethnicity,Multi-Race-NH,4.831455537,6203.4,
2019,San Juan,Race/Ethnicity,Multi-Race-NH,5.023161263,882.15,
2019,Pierce,Race/Ethnicity,Multi-Race-NH,8.359944747,75763.8,
2019,Pend Oreille,Race/Ethnicity,Multi-Race-NH,4.809631261,641.36,
2019,Pacific,Race/Ethnicity,Multi-Race-NH,5.40866565,1244.68,
2019,Okanogan,Race/Ethnicity,Multi-Race-NH,4.579462591,1916.37,
2019,Mason,Race/Ethnicity,Multi-Race-NH,6.410916098,4171.31,
2019,Lincoln,Race/Ethnicity,Multi-Race-NH,4.798120736,518.4,
2019,Lewis,Race/Ethnicity,Multi-Race-NH,5.669228536,4604.51,
2019,Klickitat,Race/Ethnicity,Multi-Race-NH,5.147274916,1154.21,
2019,Kittitas,Race/Ethnicity,Multi-Race-NH,5.524071249,2491.36,
2019,Kitsap,Race/Ethnicity,Multi-Race-NH,7.868569642,21495.08,
2019,King,Race/Ethnicity,Multi-Race-NH,6.389726477,142783.64,
2019,Jefferson,Race/Ethnicity,Multi-Race-NH,5.420987364,1767.81,
2019,Island,Race/Ethnicity,Multi-Race-NH,6.705671969,5767.24,
2019,Grays Harbor,Race/Ethnicity,Multi-Race-NH,5.85279927,4390.19,
2019,Grant,Race/Ethnicity,Multi-Race-NH,3.129417687,3063.76,
2019,Garfield,Race/Ethnicity,Multi-Race-NH,3.487414389,79.18,
2019,Franklin,Race/Ethnicity,Multi-Race-NH,2.581793587,2444.5,
2019,Ferry,Race/Ethnicity,Multi-Race-NH,6.795010672,487.4,
2019,Douglas,Race/Ethnicity,Multi-Race-NH,3.713656108,1565.26,
2019,Cowlitz,Race/Ethnicity,Multi-Race-NH,5.79277238,6327.71,
2019,Columbia,Race/Ethnicity,Multi-Race-NH,4.786487596,188.96,
2019,Clark,Race/Ethnicity,Multi-Race-NH,5.968420625,29390.65,
2019,Clallam,Race/Ethnicity,Multi-Race-NH,6.10667919,4665.52,
2019,Chelan,Race/Ethnicity,Multi-Race-NH,3.429419416,2677.25,
2019,Benton,Race/Ethnicity,Multi-Race-NH,4.608139692,9353.96,
2019,Asotin,Race/Ethnicity,Multi-Race-NH,4.997792332,1110.41,
2019,Adams,Race/Ethnicity,Multi-Race-NH,1.57674697,319.29,
2019,Washington State,Race/Ethnicity,Hispanic as Race,13.9,1051789.75,
2019,Yakima,Race/Ethnicity,Hispanic as Race,50.533551,128840.66,
2019,Whitman,Race/Ethnicity,Hispanic as Race,8.420024791,4026.13,
2019,Whatcom,Race/Ethnicity,Hispanic as Race,10.2050827,22895.35,
2019,Walla Walla,Race/Ethnicity,Hispanic as Race,22.73694249,14143.34,
2019,Wahkiakum,Race/Ethnicity,Hispanic as Race,4.35592783,190.75,
2019,Thurston,Race/Ethnicity,Hispanic as Race,9.958705768,28811.69,
2019,Stevens,Race/Ethnicity,Hispanic as Race,3.827054558,1762.16,
2019,Spokane,Race/Ethnicity,Hispanic as Race,6.607146534,35044.44,
2019,Snohomish,Race/Ethnicity,Hispanic as Race,11.67572334,95369.62,
2019,Skamania,Race/Ethnicity,Hispanic as Race,6.394699497,736.31,
2019,Skagit,Race/Ethnicity,Hispanic as Race,18.65816942,23956.36,
2019,San Juan,Race/Ethnicity,Hispanic as Race,7.547867085,1325.53,
2019,Pierce,Race/Ethnicity,Hispanic as Race,12.1943154,110513.61,
2019,Pend Oreille,Race/Ethnicity,Hispanic as Race,3.417720855,455.75,
2019,Pacific,Race/Ethnicity,Hispanic as Race,9.723152868,2237.56,
2019,Okanogan,Race/Ethnicity,Hispanic as Race,19.8546612,8308.59,
2019,Mason,Race/Ethnicity,Hispanic as Race,11.58448363,7537.53,
2019,Lincoln,Race/Ethnicity,Hispanic as Race,3.818782088,412.59,
2019,Lewis,Race/Ethnicity,Hispanic as Race,10.90812853,8859.51,
2019,Klickitat,Race/Ethnicity,Hispanic as Race,13.02358084,2920.37,
2019,Kittitas,Race/Ethnicity,Hispanic as Race,10.61424073,4787.03,
2019,Kitsap,Race/Ethnicity,Hispanic as Race,8.83769048,24142.49,
2019,King,Race/Ethnicity,Hispanic as Race,10.88279124,243184.83,
2019,Jefferson,Race/Ethnicity,Hispanic as Race,3.997119944,1303.48,
2019,Island,Race/Ethnicity,Hispanic as Race,8.367544363,7196.54,
2019,Grays Harbor,Race/Ethnicity,Hispanic as Race,10.61109245,7959.39,
2019,Grant,Race/Ethnicity,Hispanic as Race,42.70290103,41806.96,
2019,Garfield,Race/Ethnicity,Hispanic as Race,4.887577353,110.97,
2019,Franklin,Race/Ethnicity,Hispanic as Race,54.24641411,51361.72,
2019,Ferry,Race/Ethnicity,Hispanic as Race,3.379521003,242.41,
2019,Douglas,Race/Ethnicity,Hispanic as Race,34.01160556,14335.47,
2019,Cowlitz,Race/Ethnicity,Hispanic as Race,9.931279081,10848.39,
2019,Columbia,Race/Ethnicity,Hispanic as Race,7.649615733,301.99,
2019,Clark,Race/Ethnicity,Hispanic as Race,11.57208723,56985.12,
2019,Clallam,Race/Ethnicity,Hispanic as Race,6.413327281,4899.8,
2019,Chelan,Race/Ethnicity,Hispanic as Race,28.20368106,22017.81,
2019,Benton,Race/Ethnicity,Hispanic as Race,23.70755637,48123.44,
2019,Asotin,Race/Ethnicity,Hispanic as Race,4.206677376,934.64,
2019,Adams,Race/Ethnicity,Hispanic as Race,63.70104178,12899.41,
2019,Washington State,Race/Ethnicity,Black Only-NH,3.8,289430.5,
2019,Yakima,Race/Ethnicity,Black Only-NH,0.672958802,1715.78,
2019,Whitman,Race/Ethnicity,Black Only-NH,2.352093321,1124.68,
2019,Whatcom,Race/Ethnicity,Black Only-NH,0.993744574,2229.49,
2019,Walla Walla,Race/Ethnicity,Black Only-NH,1.627107996,1012.13,
2019,Wahkiakum,Race/Ethnicity,Black Only-NH,0.427942792,18.74,
2019,Thurston,Race/Ethnicity,Black Only-NH,2.974937852,8606.84,
2019,Stevens,Race/Ethnicity,Black Only-NH,0.32453169,149.43,
2019,Spokane,Race/Ethnicity,Black Only-NH,1.938891487,10283.92,
2019,Snohomish,Race/Ethnicity,Black Only-NH,3.328397524,27187.01,
2019,Skamania,Race/Ethnicity,Black Only-NH,0.297367292,34.24,
2019,Skagit,Race/Ethnicity,Black Only-NH,0.604699099,776.41,
2019,San Juan,Race/Ethnicity,Black Only-NH,0.291430475,51.18,
2019,Pierce,Race/Ethnicity,Black Only-NH,6.821079254,61817.5,
2019,Pend Oreille,Race/Ethnicity,Black Only-NH,0.496141331,66.16,
2019,Pacific,Race/Ethnicity,Black Only-NH,0.409817188,94.31,
2019,Okanogan,Race/Ethnicity,Black Only-NH,0.384041408,160.71,
2019,Mason,Race/Ethnicity,Black Only-NH,1.042268942,678.16,
2019,Lincoln,Race/Ethnicity,Black Only-NH,0.143647442,15.52,
2019,Lewis,Race/Ethnicity,Black Only-NH,0.631955394,513.27,
2019,Klickitat,Race/Ethnicity,Black Only-NH,0.286482478,64.24,
2019,Kittitas,Race/Ethnicity,Black Only-NH,0.947116047,427.15,
2019,Kitsap,Race/Ethnicity,Black Only-NH,2.657981585,7260.98,
2019,King,Race/Ethnicity,Black Only-NH,6.476059872,144712.83,
2019,Jefferson,Race/Ethnicity,Black Only-NH,0.631760097,206.02,
2019,Island,Race/Ethnicity,Black Only-NH,2.54087534,2185.29,
2019,Grays Harbor,Race/Ethnicity,Black Only-NH,1.270762373,953.2,
2019,Grant,Race/Ethnicity,Black Only-NH,0.670323932,656.26,
2019,Garfield,Race/Ethnicity,Black Only-NH,0.118038274,2.68,
2019,Franklin,Race/Ethnicity,Black Only-NH,1.658368032,1570.18,
2019,Ferry,Race/Ethnicity,Black Only-NH,0.283288094,20.32,
